CaseID,Activity,Duration,Timestamp,Duration Float,Time to conclusion,Passed Time,Step,Prefix,Activity Cat
5549696/2021,nuatquixadá-protocolizado,0 days 00:00:00,2021-06-11 11:13:26.455,0.0,97.2251,0.0,1,nuatquixadá-protocolizado,318
5549696/2021,nuatquixadá-aguardandodistribuição,0 days 00:00:00.023000,2021-06-11 11:13:26.478,0.0,97.2251,0.0205,2,"nuatquixadá-protocolizado,nuatquixadá-aguardandodistribuição",314
5549696/2021,nuatquixadá-distribuído,0 days 00:01:06.805000,2021-06-11 11:14:33.283,0.0008,97.2243,3.217,3,"nuatquixadá-protocolizado,nuatquixadá-aguardandodistribuição,nuatquixadá-distribuído",317
5549696/2021,nuatquixadá-aguardandociênciadosolicitante,76 days 04:56:21.247000,2021-08-26 16:10:54.530,76.2058,21.0185,7.0179,4,"nuatquixadá-protocolizado,nuatquixadá-aguardandodistribuição,nuatquixadá-distribuído,nuatquixadá-aguardandociênciadosolicitante",313
5549696/2021,nuatquixadá-solicitanteciente,0 days 17:53:45.714000,2021-08-27 10:04:40.244,0.7457,20.2728,7.0368,5,"nuatquixadá-protocolizado,nuatquixadá-aguardandodistribuição,nuatquixadá-distribuído,nuatquixadá-aguardandociênciadosolicitante,nuatquixadá-solicitanteciente",321
5549696/2021,nuatquixadá-aguardandociênciadosolicitante,13 days 05:39:48.780000,2021-09-09 15:44:29.024,13.236,7.0368,20.2728,6,"nuatquixadá-protocolizado,nuatquixadá-aguardandodistribuição,nuatquixadá-distribuído,nuatquixadá-aguardandociênciadosolicitante,nuatquixadá-solicitanteciente,nuatquixadá-aguardandociênciadosolicitante",313
5549696/2021,nuatquixadá-solicitanteciente,0 days 00:27:09.901000,2021-09-09 16:11:38.925,0.0189,7.0179,21.0185,7,"nuatquixadá-protocolizado,nuatquixadá-aguardandodistribuição,nuatquixadá-distribuído,nuatquixadá-aguardandociênciadosolicitante,nuatquixadá-solicitanteciente,nuatquixadá-aguardandociênciadosolicitante,nuatquixadá-solicitanteciente",321
5549696/2021,nuatquixadá-aguardandociênciadosolicitante,3 days 19:13:14.303000,2021-09-13 11:24:53.228,3.8009,3.217,97.2243,8,"nuatquixadá-protocolizado,nuatquixadá-aguardandodistribuição,nuatquixadá-distribuído,nuatquixadá-aguardandociênciadosolicitante,nuatquixadá-solicitanteciente,nuatquixadá-aguardandociênciadosolicitante,nuatquixadá-solicitanteciente,nuatquixadá-aguardandociênciadosolicitante",313
5549696/2021,nuatquixadá-solicitanteciente,3 days 04:42:56.654000,2021-09-15 14:48:33.657,3.1965,0.0205,97.2251,9,"nuatquixadá-protocolizado,nuatquixadá-aguardandodistribuição,nuatquixadá-distribuído,nuatquixadá-aguardandociênciadosolicitante,nuatquixadá-solicitanteciente,nuatquixadá-aguardandociênciadosolicitante,nuatquixadá-solicitanteciente,nuatquixadá-aguardandociênciadosolicitante,nuatquixadá-solicitanteciente",321
5549696/2021,nuatquixadá-arquivado,0 days 00:29:32.261000,2021-09-16 16:37:22.143,0.0205,0.0,97.2251,10,"nuatquixadá-protocolizado,nuatquixadá-aguardandodistribuição,nuatquixadá-distribuído,nuatquixadá-aguardandociênciadosolicitante,nuatquixadá-solicitanteciente,nuatquixadá-aguardandociênciadosolicitante,nuatquixadá-solicitanteciente,nuatquixadá-aguardandociênciadosolicitante,nuatquixadá-solicitanteciente,nuatquixadá-arquivado",316
5550970/2021,cexatcentro-protocolizado,0 days 00:00:00,2021-06-11 11:31:34.020,0.0,5.0063,-0.0,1,cexatcentro-protocolizado,32
5550970/2021,cexatcentro-aguardandodistribuição,0 days 00:00:00.014000,2021-06-11 11:31:34.034,0.0,5.0063,0.0001,2,"cexatcentro-protocolizado,cexatcentro-aguardandodistribuição",27
5550970/2021,cexatcentro-distribuído,0 days 03:13:22.263000,2021-06-11 14:44:56.297,0.1343,4.872,2.0267,3,"cexatcentro-protocolizado,cexatcentro-aguardandodistribuição,cexatcentro-distribuído",31
5550970/2021,nuamcentro-aguardandoanálise,2 days 20:17:14.979000,2021-06-14 11:02:11.276,2.8453,2.0267,4.872,4,"cexatcentro-protocolizado,cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálise",111
5550970/2021,nuamcentro-analisado,2 days 00:38:20.727000,2021-06-16 11:40:32.003,2.0266,0.0001,5.0063,5,"cexatcentro-protocolizado,cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálise,nuamcentro-analisado",121
5550970/2021,nuamcentro-arquivado,0 days 00:00:12.466000,2021-06-16 11:40:44.469,0.0001,-0.0,5.0063,6,"cexatcentro-protocolizado,cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálise,nuamcentro-analisado,nuamcentro-arquivado",122
5551313/2021,cexatrussas-protocolizado,0 days 00:00:00,2021-06-11 11:37:16.606,0.0,4.9736,0.0,1,cexatrussas-protocolizado,69
5551313/2021,cexatrussas-aguardandodistribuição,0 days 00:00:00.016000,2021-06-11 11:37:16.622,0.0,4.9736,0.0007,2,"cexatrussas-protocolizado,cexatrussas-aguardandodistribuição",67
5551313/2021,cexatrussas-distribuído,0 days 03:07:40.742000,2021-06-11 14:44:57.364,0.1303,4.8433,0.7602,3,"cexatrussas-protocolizado,cexatrussas-aguardandodistribuição,cexatrussas-distribuído",68
5551313/2021,nuatmrussas-aguardandoanálisedoprocesso,4 days 01:59:42.616000,2021-06-15 16:44:39.980,4.0831,0.7602,4.8433,4,"cexatrussas-protocolizado,cexatrussas-aguardandodistribuição,cexatrussas-distribuído,nuatmrussas-aguardandoanálisedoprocesso",287
5551313/2021,nuatmrussas-processoanalisado,0 days 18:13:37.983000,2021-06-16 10:58:17.963,0.7595,0.0007,4.9736,5,"cexatrussas-protocolizado,cexatrussas-aguardandodistribuição,cexatrussas-distribuído,nuatmrussas-aguardandoanálisedoprocesso,nuatmrussas-processoanalisado",292
5551313/2021,nuatmrussas-arquivado,0 days 00:00:57.268000,2021-06-16 10:59:15.231,0.0007,0.0,4.9736,6,"cexatrussas-protocolizado,cexatrussas-aguardandodistribuição,cexatrussas-distribuído,nuatmrussas-aguardandoanálisedoprocesso,nuatmrussas-processoanalisado,nuatmrussas-arquivado",290
5552158/2021,cexatrussas-protocolizado,0 days 00:00:00,2021-06-11 12:00:38.786,0.0,4.9557,0.0,1,cexatrussas-protocolizado,69
5552158/2021,cexatrussas-aguardandodistribuição,0 days 00:00:00.004000,2021-06-11 12:00:38.790,0.0,4.9557,0.0005,2,"cexatrussas-protocolizado,cexatrussas-aguardandodistribuição",67
5552158/2021,cexatrussas-distribuído,0 days 02:44:16.521000,2021-06-11 14:44:55.311,0.1141,4.8416,0.758,3,"cexatrussas-protocolizado,cexatrussas-aguardandodistribuição,cexatrussas-distribuído",68
5552158/2021,nuatmrussas-aguardandoanálisedoprocesso,4 days 02:00:26.721000,2021-06-15 16:45:22.032,4.0836,0.758,4.8416,4,"cexatrussas-protocolizado,cexatrussas-aguardandodistribuição,cexatrussas-distribuído,nuatmrussas-aguardandoanálisedoprocesso",287
5552158/2021,nuatmrussas-processoanalisado,0 days 18:10:45.985000,2021-06-16 10:56:08.017,0.7575,0.0005,4.9557,5,"cexatrussas-protocolizado,cexatrussas-aguardandodistribuição,cexatrussas-distribuído,nuatmrussas-aguardandoanálisedoprocesso,nuatmrussas-processoanalisado",292
5552158/2021,nuatmrussas-arquivado,0 days 00:00:46.377000,2021-06-16 10:56:54.394,0.0005,0.0,4.9557,6,"cexatrussas-protocolizado,cexatrussas-aguardandodistribuição,cexatrussas-distribuído,nuatmrussas-aguardandoanálisedoprocesso,nuatmrussas-processoanalisado,nuatmrussas-arquivado",290
5555360/2021,cexatparangaba-protocolizado,0 days 00:00:00,2021-06-11 13:47:09.061,0.0,16.923,0.0,1,cexatparangaba-protocolizado,65
5555360/2021,cexatparangaba-aguardandodistribuição,0 days 00:00:00.011000,2021-06-11 13:47:09.072,0.0,16.923,10.0662,2,"cexatparangaba-protocolizado,cexatparangaba-aguardandodistribuição",61
5555360/2021,cexatáguafria-aguardandoanálisedoprocesso,0 days 02:06:28.770000,2021-06-11 15:53:37.842,0.0878,16.8352,16.0847,3,"cexatparangaba-protocolizado,cexatparangaba-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso",78
5555360/2021,cexatáguafria-processoanalisado,0 days 17:59:54.824000,2021-06-12 09:53:32.666,0.7499,16.0853,16.0853,4,"cexatparangaba-protocolizado,cexatparangaba-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado",91
5555360/2021,cexatáguafria-aguardandociênciadosolicitante,0 days 00:00:52.261000,2021-06-12 09:54:24.927,0.0006,16.0847,16.8352,5,"cexatparangaba-protocolizado,cexatparangaba-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado,cexatáguafria-aguardandociênciadosolicitante",81
5555360/2021,cexatáguafria-solicitanteciente,6 days 00:26:41.529000,2021-06-14 16:43:06.287,6.0185,10.0662,16.923,6,"cexatparangaba-protocolizado,cexatparangaba-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado,cexatáguafria-aguardandociênciadosolicitante,cexatáguafria-solicitanteciente",95
5555360/2021,cexatáguafria-arquivado,10 days 01:35:22.972000,2021-06-28 11:56:29.428,10.0662,0.0,16.923,7,"cexatparangaba-protocolizado,cexatparangaba-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado,cexatáguafria-aguardandociênciadosolicitante,cexatáguafria-solicitanteciente,cexatáguafria-arquivado",86
5558563/2021,nuatmparangaba-protocolizado,0 days 00:00:00,2021-06-11 14:42:55.111,0.0,121.7952,0.0,1,nuatmparangaba-protocolizado,282
5558563/2021,nuatmparangaba-aguardandodistribuição,0 days 00:00:00.011000,2021-06-11 14:42:55.122,0.0,121.7952,121.7447,2,"nuatmparangaba-protocolizado,nuatmparangaba-aguardandodistribuição",276
5558563/2021,nuatmparangaba-distribuído,0 days 01:12:46.784000,2021-06-11 15:55:41.906,0.0505,121.7447,121.7952,3,"nuatmparangaba-protocolizado,nuatmparangaba-aguardandodistribuição,nuatmparangaba-distribuído",280
5558563/2021,nuatmparangaba-arquivado,121 days 17:52:23.928000,2021-10-11 09:48:05.834,121.7447,0.0,121.7952,4,"nuatmparangaba-protocolizado,nuatmparangaba-aguardandodistribuição,nuatmparangaba-distribuído,nuatmparangaba-arquivado",279
5564539/2021,nuatmjuazeirodonorte-protocolizado,0 days 00:00:00,2021-06-11 16:27:27.734,0.0,4.7482,-0.0,1,nuatmjuazeirodonorte-protocolizado,258
5564539/2021,nuatmjuazeirodonorte-aguardandodistribuição,0 days 00:00:00.008000,2021-06-11 16:27:27.742,0.0,4.7482,0.0003,2,"nuatmjuazeirodonorte-protocolizado,nuatmjuazeirodonorte-aguardandodistribuição",253
5564539/2021,cexatjuazeirodonorte-aguardandodistribuição,2 days 23:48:45.080000,2021-06-14 16:16:12.822,2.9922,1.756,1.0405,3,"nuatmjuazeirodonorte-protocolizado,nuatmjuazeirodonorte-aguardandodistribuição,cexatjuazeirodonorte-aguardandodistribuição",44
5564539/2021,nuatmjuazeirodonorte-aguardandoanálisedoprocesso,0 days 17:10:23.500000,2021-06-15 09:26:36.322,0.7155,1.0405,1.756,4,"nuatmjuazeirodonorte-protocolizado,nuatmjuazeirodonorte-aguardandodistribuição,cexatjuazeirodonorte-aguardandodistribuição,nuatmjuazeirodonorte-aguardandoanálisedoprocesso",251
5564539/2021,nuatmjuazeirodonorte-providenciado,1 days 00:57:53.170000,2021-06-16 10:24:29.492,1.0402,0.0003,4.7482,5,"nuatmjuazeirodonorte-protocolizado,nuatmjuazeirodonorte-aguardandodistribuição,cexatjuazeirodonorte-aguardandodistribuição,nuatmjuazeirodonorte-aguardandoanálisedoprocesso,nuatmjuazeirodonorte-providenciado",259
5564539/2021,nuatmjuazeirodonorte-arquivado,0 days 00:00:24.686000,2021-06-16 10:24:54.178,0.0003,-0.0,4.7482,6,"nuatmjuazeirodonorte-protocolizado,nuatmjuazeirodonorte-aguardandodistribuição,cexatjuazeirodonorte-aguardandodistribuição,nuatmjuazeirodonorte-aguardandoanálisedoprocesso,nuatmjuazeirodonorte-providenciado,nuatmjuazeirodonorte-arquivado",255
5564709/2021,nuatmjuazeirodonorte-protocolizado,0 days 00:00:00,2021-06-11 16:30:36.805,0.0,4.7444,-0.0,1,nuatmjuazeirodonorte-protocolizado,258
5564709/2021,nuatmjuazeirodonorte-aguardandodistribuição,0 days 00:00:00.007000,2021-06-11 16:30:36.812,0.0,4.7444,0.0003,2,"nuatmjuazeirodonorte-protocolizado,nuatmjuazeirodonorte-aguardandodistribuição",253
5564709/2021,cexatjuazeirodonorte-aguardandodistribuição,2 days 23:46:18.017000,2021-06-14 16:16:54.829,2.9905,1.7539,1.0388,3,"nuatmjuazeirodonorte-protocolizado,nuatmjuazeirodonorte-aguardandodistribuição,cexatjuazeirodonorte-aguardandodistribuição",44
5564709/2021,nuatmjuazeirodonorte-aguardandoanálisedoprocesso,0 days 17:09:41.543000,2021-06-15 09:26:36.372,0.7151,1.0388,1.7539,4,"nuatmjuazeirodonorte-protocolizado,nuatmjuazeirodonorte-aguardandodistribuição,cexatjuazeirodonorte-aguardandodistribuição,nuatmjuazeirodonorte-aguardandoanálisedoprocesso",251
5564709/2021,nuatmjuazeirodonorte-providenciado,1 days 00:55:26.051000,2021-06-16 10:22:02.423,1.0385,0.0003,4.7444,5,"nuatmjuazeirodonorte-protocolizado,nuatmjuazeirodonorte-aguardandodistribuição,cexatjuazeirodonorte-aguardandodistribuição,nuatmjuazeirodonorte-aguardandoanálisedoprocesso,nuatmjuazeirodonorte-providenciado",259
5564709/2021,nuatmjuazeirodonorte-arquivado,0 days 00:00:22.976000,2021-06-16 10:22:25.399,0.0003,-0.0,4.7444,6,"nuatmjuazeirodonorte-protocolizado,nuatmjuazeirodonorte-aguardandodistribuição,cexatjuazeirodonorte-aguardandodistribuição,nuatmjuazeirodonorte-aguardandoanálisedoprocesso,nuatmjuazeirodonorte-providenciado,nuatmjuazeirodonorte-arquivado",255
